"split","fold","threshold","specificity","sensitivity","fpr","tpr"
"training","Fold2",0.758038245208434,0.95067264573991,0.559405940594059,0.0493273542600897,0.559405940594059
"training","Fold2",0.760448277098258,0.95067264573991,0.554455445544555,0.0493273542600897,0.554455445544555
"training","Fold2",0.761263385864484,0.95067264573991,0.54950495049505,0.0493273542600897,0.54950495049505
"training","Fold2",0.761992021804014,0.95067264573991,0.544554455445545,0.0493273542600897,0.544554455445545
"training","Fold2",0.763648713872336,0.95067264573991,0.53960396039604,0.0493273542600897,0.53960396039604
"training","Fold2",0.765299057698726,0.955156950672646,0.53960396039604,0.0448430493273543,0.53960396039604
"training","Fold2",0.766428507353456,0.955156950672646,0.534653465346535,0.0448430493273543,0.534653465346535
"training","Fold2",0.767991175601286,0.955156950672646,0.52970297029703,0.0448430493273543,0.52970297029703
"training","Fold2",0.770763255572609,0.959641255605381,0.52970297029703,0.0403587443946188,0.52970297029703
"training","Fold2",0.774898303972192,0.959641255605381,0.524752475247525,0.0403587443946188,0.524752475247525
"training","Fold2",0.779762037514666,0.964125560538117,0.524752475247525,0.0358744394618834,0.524752475247525
"training","Fold2",0.783079268305516,0.964125560538117,0.51980198019802,0.0358744394618834,0.51980198019802
"training","Fold2",0.784194252043048,0.964125560538117,0.514851485148515,0.0358744394618834,0.514851485148515
"training","Fold2",0.789572599112728,0.964125560538117,0.50990099009901,0.0358744394618834,0.50990099009901
"training","Fold2",0.794828187015042,0.968609865470852,0.50990099009901,0.031390134529148,0.50990099009901
"training","Fold2",0.796618825992277,0.968609865470852,0.504950495049505,0.031390134529148,0.504950495049505
"training","Fold2",0.79947121992562,0.968609865470852,0.5,0.031390134529148,0.5
"training","Fold2",0.801077509545953,0.973094170403587,0.5,0.0269058295964125,0.5
"training","Fold2",0.803445723668471,0.973094170403587,0.495049504950495,0.0269058295964125,0.495049504950495
"training","Fold2",0.805639776630924,0.973094170403587,0.49009900990099,0.0269058295964125,0.49009900990099
"training","Fold2",0.806974774679095,0.973094170403587,0.485148514851485,0.0269058295964125,0.485148514851485
"training","Fold2",0.811655244774143,0.973094170403587,0.48019801980198,0.0269058295964125,0.48019801980198
"training","Fold2",0.815691323190423,0.973094170403587,0.475247524752475,0.0269058295964125,0.475247524752475
"training","Fold2",0.816889172566674,0.977578475336323,0.475247524752475,0.0224215246636771,0.475247524752475
"training","Fold2",0.818639718162005,0.977578475336323,0.47029702970297,0.0224215246636771,0.47029702970297
"training","Fold2",0.824340467831632,0.977578475336323,0.465346534653465,0.0224215246636771,0.465346534653465
"training","Fold2",0.829468375971822,0.977578475336323,0.46039603960396,0.0224215246636771,0.46039603960396
"training","Fold2",0.832123556639305,0.977578475336323,0.455445544554455,0.0224215246636771,0.455445544554455
"training","Fold2",0.83471589457143,0.977578475336323,0.450495049504951,0.0224215246636771,0.450495049504951
"training","Fold2",0.836951312506373,0.977578475336323,0.445544554455446,0.0224215246636771,0.445544554455446
"training","Fold2",0.838633976624732,0.977578475336323,0.440594059405941,0.0224215246636771,0.440594059405941
"training","Fold2",0.843232176608304,0.977578475336323,0.435643564356436,0.0224215246636771,0.435643564356436
"training","Fold2",0.848296299219,0.977578475336323,0.430693069306931,0.0224215246636771,0.430693069306931
"training","Fold2",0.848840126455593,0.977578475336323,0.425742574257426,0.0224215246636771,0.425742574257426
"training","Fold2",0.850861728909046,0.977578475336323,0.420792079207921,0.0224215246636771,0.420792079207921
"training","Fold2",0.853065385656947,0.977578475336323,0.415841584158416,0.0224215246636771,0.415841584158416
"training","Fold2",0.853402621100171,0.977578475336323,0.410891089108911,0.0224215246636771,0.410891089108911
"training","Fold2",0.853790448710416,0.977578475336323,0.405940594059406,0.0224215246636771,0.405940594059406
"training","Fold2",0.854838579227992,0.977578475336323,0.400990099009901,0.0224215246636771,0.400990099009901
"training","Fold2",0.857584763097587,0.977578475336323,0.396039603960396,0.0224215246636771,0.396039603960396
"training","Fold2",0.861721928790101,0.977578475336323,0.391089108910891,0.0224215246636771,0.391089108910891
"training","Fold2",0.864945943201701,0.977578475336323,0.386138613861386,0.0224215246636771,0.386138613861386
"training","Fold2",0.866265629919614,0.977578475336323,0.381188118811881,0.0224215246636771,0.381188118811881
"training","Fold2",0.866659807802403,0.977578475336323,0.376237623762376,0.0224215246636771,0.376237623762376
"training","Fold2",0.86716946520427,0.982062780269058,0.376237623762376,0.0179372197309418,0.376237623762376
"training","Fold2",0.868059085048235,0.982062780269058,0.371287128712871,0.0179372197309418,0.371287128712871
"training","Fold2",0.868653395166127,0.982062780269058,0.366336633663366,0.0179372197309418,0.366336633663366
"training","Fold2",0.868998385707583,0.982062780269058,0.361386138613861,0.0179372197309418,0.361386138613861
"training","Fold2",0.869939098055859,0.986547085201794,0.361386138613861,0.0134529147982063,0.361386138613861
"training","Fold2",0.870678093022352,0.986547085201794,0.356435643564356,0.0134529147982063,0.356435643564356
"training","Fold2",0.872976549801853,0.986547085201794,0.351485148514851,0.0134529147982063,0.351485148514851
"training","Fold2",0.875608660247108,0.986547085201794,0.346534653465347,0.0134529147982063,0.346534653465347
"training","Fold2",0.87692088690517,0.986547085201794,0.341584158415842,0.0134529147982063,0.341584158415842
"training","Fold2",0.878156745845297,0.986547085201794,0.336633663366337,0.0134529147982063,0.336633663366337
"training","Fold2",0.878908887168961,0.986547085201794,0.331683168316832,0.0134529147982063,0.331683168316832
"training","Fold2",0.880188744692402,0.986547085201794,0.326732673267327,0.0134529147982063,0.326732673267327
"training","Fold2",0.881626683117171,0.986547085201794,0.321782178217822,0.0134529147982063,0.321782178217822
"training","Fold2",0.883378936125492,0.986547085201794,0.316831683168317,0.0134529147982063,0.316831683168317
"training","Fold2",0.884828595691504,0.986547085201794,0.311881188118812,0.0134529147982063,0.311881188118812
"training","Fold2",0.885193403277632,0.986547085201794,0.306930693069307,0.0134529147982063,0.306930693069307
"training","Fold2",0.887816856198478,0.986547085201794,0.301980198019802,0.0134529147982063,0.301980198019802
"training","Fold2",0.890602585220455,0.986547085201794,0.297029702970297,0.0134529147982063,0.297029702970297
"training","Fold2",0.892041990037953,0.991031390134529,0.297029702970297,0.00896860986547088,0.297029702970297
"training","Fold2",0.893369300793289,0.991031390134529,0.292079207920792,0.00896860986547088,0.292079207920792
"training","Fold2",0.893657478449664,0.991031390134529,0.287128712871287,0.00896860986547088,0.287128712871287
"training","Fold2",0.896211277662712,0.991031390134529,0.282178217821782,0.00896860986547088,0.282178217821782
"training","Fold2",0.899737594851789,0.991031390134529,0.277227722772277,0.00896860986547088,0.277227722772277
"training","Fold2",0.901333232656931,0.991031390134529,0.272277227722772,0.00896860986547088,0.272277227722772
"training","Fold2",0.904381969325503,0.991031390134529,0.267326732673267,0.00896860986547088,0.267326732673267
"training","Fold2",0.907380772664897,0.991031390134529,0.262376237623762,0.00896860986547088,0.262376237623762
"training","Fold2",0.909144882334049,0.991031390134529,0.257425742574257,0.00896860986547088,0.257425742574257
"training","Fold2",0.911413222038713,0.991031390134529,0.252475247524752,0.00896860986547088,0.252475247524752
"training","Fold2",0.91267828795992,0.991031390134529,0.247524752475248,0.00896860986547088,0.247524752475248
"training","Fold2",0.913047742614515,0.991031390134529,0.242574257425743,0.00896860986547088,0.242574257425743
"training","Fold2",0.913185662202481,0.991031390134529,0.237623762376238,0.00896860986547088,0.237623762376238
"training","Fold2",0.913863651609396,0.991031390134529,0.232673267326733,0.00896860986547088,0.232673267326733
"training","Fold2",0.914829798190564,0.991031390134529,0.227722772277228,0.00896860986547088,0.227722772277228
"training","Fold2",0.915389948896097,0.991031390134529,0.222772277227723,0.00896860986547088,0.222772277227723
"training","Fold2",0.916561020562859,0.991031390134529,0.217821782178218,0.00896860986547088,0.217821782178218
"training","Fold2",0.917689988432865,0.991031390134529,0.212871287128713,0.00896860986547088,0.212871287128713
"training","Fold2",0.919033220319109,0.991031390134529,0.207920792079208,0.00896860986547088,0.207920792079208
"training","Fold2",0.920460513442403,0.991031390134529,0.202970297029703,0.00896860986547088,0.202970297029703
"training","Fold2",0.920819425040222,0.991031390134529,0.198019801980198,0.00896860986547088,0.198019801980198
"training","Fold2",0.921311894229431,0.991031390134529,0.193069306930693,0.00896860986547088,0.193069306930693
"training","Fold2",0.921755279254795,0.991031390134529,0.188118811881188,0.00896860986547088,0.188118811881188
"training","Fold2",0.922914672371236,0.991031390134529,0.183168316831683,0.00896860986547088,0.183168316831683
"training","Fold2",0.924087898694331,0.991031390134529,0.178217821782178,0.00896860986547088,0.178217821782178
"training","Fold2",0.924649340956252,0.991031390134529,0.173267326732673,0.00896860986547088,0.173267326732673
"training","Fold2",0.925131386371951,0.991031390134529,0.168316831683168,0.00896860986547088,0.168316831683168
"training","Fold2",0.925287980676342,0.991031390134529,0.163366336633663,0.00896860986547088,0.163366336633663
"training","Fold2",0.927449449180704,0.991031390134529,0.158415841584158,0.00896860986547088,0.158415841584158
"training","Fold2",0.929528490657867,0.991031390134529,0.153465346534653,0.00896860986547088,0.153465346534653
"training","Fold2",0.929752926969025,0.991031390134529,0.148514851485149,0.00896860986547088,0.148514851485149
"training","Fold2",0.930338555867978,0.991031390134529,0.143564356435644,0.00896860986547088,0.143564356435644
"training","Fold2",0.931028874327025,0.991031390134529,0.138613861386139,0.00896860986547088,0.138613861386139
"training","Fold2",0.931356982431595,0.991031390134529,0.133663366336634,0.00896860986547088,0.133663366336634
"training","Fold2",0.931939996557198,0.991031390134529,0.128712871287129,0.00896860986547088,0.128712871287129
"training","Fold2",0.933204521180729,0.991031390134529,0.123762376237624,0.00896860986547088,0.123762376237624
"training","Fold2",0.93398701844896,0.991031390134529,0.118811881188119,0.00896860986547088,0.118811881188119
"training","Fold2",0.934757082205136,0.991031390134529,0.113861386138614,0.00896860986547088,0.113861386138614
"training","Fold2",0.936190983996585,0.991031390134529,0.108910891089109,0.00896860986547088,0.108910891089109
"training","Fold2",0.937696643916922,0.991031390134529,0.103960396039604,0.00896860986547088,0.103960396039604
"training","Fold2",0.939967804995013,0.991031390134529,0.099009900990099,0.00896860986547088,0.099009900990099
"training","Fold2",0.941883823153028,0.991031390134529,0.0940594059405941,0.00896860986547088,0.0940594059405941
"training","Fold2",0.942875845756098,0.991031390134529,0.0891089108910891,0.00896860986547088,0.0891089108910891
"training","Fold2",0.944019978292467,0.991031390134529,0.0841584158415842,0.00896860986547088,0.0841584158415842
"training","Fold2",0.945363128797687,0.995515695067265,0.0841584158415842,0.00448430493273544,0.0841584158415842
"training","Fold2",0.946302046889596,0.995515695067265,0.0792079207920792,0.00448430493273544,0.0792079207920792
"training","Fold2",0.94726020962789,0.995515695067265,0.0742574257425743,0.00448430493273544,0.0742574257425743
"training","Fold2",0.948523462704478,0.995515695067265,0.0693069306930693,0.00448430493273544,0.0693069306930693
"training","Fold2",0.949616583359851,0.995515695067265,0.0643564356435644,0.00448430493273544,0.0643564356435644
"training","Fold2",0.95185766590281,0.995515695067265,0.0594059405940594,0.00448430493273544,0.0594059405940594
"training","Fold2",0.953993327189905,0.995515695067265,0.0544554455445545,0.00448430493273544,0.0544554455445545
"training","Fold2",0.955393654066883,0.995515695067265,0.0495049504950495,0.00448430493273544,0.0495049504950495
"training","Fold2",0.95673147598337,0.995515695067265,0.0445544554455446,0.00448430493273544,0.0445544554455446
"training","Fold2",0.957782538177149,0.995515695067265,0.0396039603960396,0.00448430493273544,0.0396039603960396
"training","Fold2",0.95936678366408,0.995515695067265,0.0346534653465347,0.00448430493273544,0.0346534653465347
"training","Fold2",0.962397059545778,0.995515695067265,0.0297029702970297,0.00448430493273544,0.0297029702970297
"training","Fold2",0.964626791592326,1,0.0297029702970297,0,0.0297029702970297
"training","Fold2",0.965231477529567,1,0.0247524752475248,0,0.0247524752475248
"training","Fold2",0.966476768095093,1,0.0198019801980198,0,0.0198019801980198
"training","Fold2",0.969223892749103,1,0.0148514851485149,0,0.0148514851485149
"training","Fold2",0.972295932452207,1,0.0099009900990099,0,0.0099009900990099
"training","Fold2",0.97896150195004,1,0.00495049504950495,0,0.00495049504950495
"training","Fold2",Inf,1,0,0,0
"training","Fold3",-Inf,0,1,1,1
"training","Fold3",0.0248974045903621,0.00448430493273543,1,0.995515695067265,1
"training","Fold3",0.0303265006350115,0.00896860986547085,1,0.991031390134529,1
"training","Fold3",0.0322451622563779,0.0134529147982063,1,0.986547085201794,1
"training","Fold3",0.0323873794611646,0.0179372197309417,1,0.982062780269058,1
"training","Fold3",0.0333157394756057,0.0224215246636771,1,0.977578475336323,1
"training","Fold3",0.0350999387187167,0.0269058295964126,1,0.973094170403587,1
"training","Fold3",0.0367516582949603,0.031390134529148,1,0.968609865470852,1
"training","Fold3",0.0377540225242506,0.0358744394618834,1,0.964125560538117,1
"training","Fold3",0.0384254965863015,0.0403587443946188,1,0.959641255605381,1
"training","Fold3",0.0391850553185533,0.0448430493273543,1,0.955156950672646,1
"training","Fold3",0.0405550983217398,0.0493273542600897,1,0.95067264573991,1
"training","Fold3",0.0415598925699355,0.0538116591928251,1,0.946188340807175,1
"training","Fold3",0.0430740068891798,0.0582959641255605,1,0.94170403587444,1
"training","Fold3",0.0449779093508688,0.062780269058296,1,0.937219730941704,1
"training","Fold3",0.0458779063593749,0.0672645739910314,1,0.932735426008969,1
"training","Fold3",0.04641088425514,0.0717488789237668,1,0.928251121076233,1
"training","Fold3",0.0466215855769005,0.0762331838565022,1,0.923766816143498,1
"training","Fold3",0.0481593153645481,0.0807174887892377,1,0.919282511210762,1
"training","Fold3",0.0495773094747872,0.0852017937219731,1,0.914798206278027,1
"training","Fold3",0.0497847287418926,0.0896860986547085,1,0.910313901345291,1
"training","Fold3",0.0502298471498785,0.0896860986547085,0.995024875621891,0.910313901345291,0.995024875621891
"training","Fold3",0.0515565384282525,0.0941704035874439,0.995024875621891,0.905829596412556,0.995024875621891
"training","Fold3",0.0530698389079425,0.0986547085201794,0.995024875621891,0.901345291479821,0.995024875621891
"training","Fold3",0.0542095667252471,0.103139013452915,0.995024875621891,0.896860986547085,0.995024875621891
"training","Fold3",0.0555954156039373,0.10762331838565,0.995024875621891,0.89237668161435,0.995024875621891
"training","Fold3",0.0596988663258527,0.112107623318386,0.995024875621891,0.887892376681614,0.995024875621891
"training","Fold3",0.0632645541421079,0.116591928251121,0.995024875621891,0.883408071748879,0.995024875621891
"training","Fold3",0.0646882982714716,0.121076233183857,0.995024875621891,0.878923766816143,0.995024875621891
"training","Fold3",0.0665742254055595,0.125560538116592,0.995024875621891,0.874439461883408,0.995024875621891
"training","Fold3",0.0686023001540135,0.130044843049327,0.995024875621891,0.869955156950673,0.995024875621891
"training","Fold3",0.0708414072188773,0.134529147982063,0.995024875621891,0.865470852017937,0.995024875621891
"training","Fold3",0.0719702544285083,0.139013452914798,0.995024875621891,0.860986547085202,0.995024875621891
"training","Fold3",0.0746552001510074,0.143497757847534,0.995024875621891,0.856502242152466,0.995024875621891
"training","Fold3",0.0774400270367998,0.147982062780269,0.995024875621891,0.852017937219731,0.995024875621891
"training","Fold3",0.0788917659726754,0.152466367713004,0.995024875621891,0.847533632286996,0.995024875621891
"training","Fold3",0.0800077605405728,0.15695067264574,0.995024875621891,0.84304932735426,0.995024875621891
"training","Fold3",0.0802605728398929,0.15695067264574,0.990049751243781,0.84304932735426,0.990049751243781
"training","Fold3",0.0811767029662087,0.15695067264574,0.985074626865672,0.84304932735426,0.985074626865672
"training","Fold3",0.0820481823326124,0.161434977578475,0.985074626865672,0.838565022421525,0.985074626865672
"training","Fold3",0.0836894693966899,0.165919282511211,0.985074626865672,0.834080717488789,0.985074626865672
"training","Fold3",0.0866635360502112,0.170403587443946,0.985074626865672,0.829596412556054,0.985074626865672
"training","Fold3",0.0882731767990756,0.174887892376682,0.985074626865672,0.825112107623318,0.985074626865672
"training","Fold3",0.0886758061711915,0.179372197309417,0.985074626865672,0.820627802690583,0.985074626865672
"training","Fold3",0.0892439531977739,0.183856502242152,0.985074626865672,0.816143497757848,0.985074626865672
"training","Fold3",0.0899243631644443,0.188340807174888,0.985074626865672,0.811659192825112,0.985074626865672
"training","Fold3",0.0904211594424804,0.192825112107623,0.985074626865672,0.807174887892377,0.985074626865672
"training","Fold3",0.0906092106503465,0.197309417040359,0.985074626865672,0.802690582959641,0.985074626865672
"training","Fold3",0.0908780778923246,0.197309417040359,0.980099502487562,0.802690582959641,0.980099502487562
"training","Fold3",0.0922032637737823,0.201793721973094,0.980099502487562,0.798206278026906,0.980099502487562
"training","Fold3",0.0936334658125042,0.20627802690583,0.980099502487562,0.79372197309417,0.980099502487562
"training","Fold3",0.0943510936268338,0.210762331838565,0.980099502487562,0.789237668161435,0.980099502487562
"training","Fold3",0.0952173986103751,0.2152466367713,0.980099502487562,0.7847533632287,0.980099502487562
"training","Fold3",0.0961714806376657,0.219730941704036,0.980099502487562,0.780269058295964,0.980099502487562
"training","Fold3",0.0967070093737664,0.224215246636771,0.980099502487562,0.775784753363229,0.980099502487562
"training","Fold3",0.0969525090530225,0.228699551569507,0.980099502487562,0.771300448430493,0.980099502487562
"training","Fold3",0.0976433507438881,0.233183856502242,0.980099502487562,0.766816143497758,0.980099502487562
"training","Fold3",0.0982491801155408,0.237668161434978,0.980099502487562,0.762331838565022,0.980099502487562
"training","Fold3",0.0991459444160523,0.242152466367713,0.980099502487562,0.757847533632287,0.980099502487562
"training","Fold3",0.100142526005384,0.246636771300448,0.980099502487562,0.753363228699552,0.980099502487562
"training","Fold3",0.101132642221736,0.251121076233184,0.980099502487562,0.748878923766816,0.980099502487562
"training","Fold3",0.102059688514832,0.255605381165919,0.980099502487562,0.744394618834081,0.980099502487562
"training","Fold3",0.102420217121442,0.260089686098655,0.980099502487562,0.739910313901345,0.980099502487562
"training","Fold3",0.102718468769901,0.26457399103139,0.980099502487562,0.73542600896861,0.980099502487562
"training","Fold3",0.103456222837997,0.269058295964126,0.980099502487562,0.730941704035874,0.980099502487562
"training","Fold3",0.104165166147303,0.273542600896861,0.980099502487562,0.726457399103139,0.980099502487562
"training","Fold3",0.104999672230354,0.278026905829596,0.980099502487562,0.721973094170404,0.980099502487562
"training","Fold3",0.106715383662053,0.278026905829596,0.975124378109453,0.721973094170404,0.975124378109453
"training","Fold3",0.108075046533344,0.282511210762332,0.975124378109453,0.717488789237668,0.975124378109453
"training","Fold3",0.110174103762427,0.286995515695067,0.975124378109453,0.713004484304933,0.975124378109453
"training","Fold3",0.112352830347009,0.291479820627803,0.975124378109453,0.708520179372197,0.975124378109453
"training","Fold3",0.112917772278203,0.295964125560538,0.975124378109453,0.704035874439462,0.975124378109453
"training","Fold3",0.113149682250608,0.300448430493274,0.975124378109453,0.699551569506726,0.975124378109453
"training","Fold3",0.11350268444665,0.304932735426009,0.975124378109453,0.695067264573991,0.975124378109453
"training","Fold3",0.115597049143763,0.304932735426009,0.970149253731343,0.695067264573991,0.970149253731343
"training","Fold3",0.118058373830188,0.309417040358744,0.970149253731343,0.690582959641256,0.970149253731343
"training","Fold3",0.11990695055362,0.31390134529148,0.970149253731343,0.68609865470852,0.970149253731343
"training","Fold3",0.121397077675368,0.318385650224215,0.970149253731343,0.681614349775785,0.970149253731343
"training","Fold3",0.121644922851069,0.322869955156951,0.970149253731343,0.677130044843049,0.970149253731343
"training","Fold3",0.12209067735753,0.327354260089686,0.970149253731343,0.672645739910314,0.970149253731343
"training","Fold3",0.12262426797954,0.331838565022422,0.970149253731343,0.668161434977578,0.970149253731343
"training","Fold3",0.122825388286678,0.336322869955157,0.970149253731343,0.663677130044843,0.970149253731343
"training","Fold3",0.123239848537774,0.340807174887892,0.970149253731343,0.659192825112108,0.970149253731343
"training","Fold3",0.123925164163624,0.345291479820628,0.970149253731343,0.654708520179372,0.970149253731343
"training","Fold3",0.124710053908591,0.345291479820628,0.965174129353234,0.654708520179372,0.965174129353234
"training","Fold3",0.12557482221717,0.349775784753363,0.965174129353234,0.650224215246637,0.965174129353234
"training","Fold3",0.126474728220719,0.354260089686099,0.965174129353234,0.645739910313901,0.965174129353234
"training","Fold3",0.126951533870848,0.358744394618834,0.965174129353234,0.641255605381166,0.965174129353234
"training","Fold3",0.127758901655168,0.36322869955157,0.965174129353234,0.636771300448431,0.965174129353234
"training","Fold3",0.128654631518944,0.367713004484305,0.965174129353234,0.632286995515695,0.965174129353234
"training","Fold3",0.128889186472863,0.37219730941704,0.965174129353234,0.62780269058296,0.965174129353234
"training","Fold3",0.129385062621024,0.376681614349776,0.965174129353234,0.623318385650224,0.965174129353234
"training","Fold3",0.129849757359698,0.381165919282511,0.965174129353234,0.618834080717489,0.965174129353234
"training","Fold3",0.13014868027381,0.385650224215247,0.965174129353234,0.614349775784753,0.965174129353234
"training","Fold3",0.130395224509206,0.390134529147982,0.965174129353234,0.609865470852018,0.965174129353234
"training","Fold3",0.133882946883238,0.394618834080717,0.965174129353234,0.605381165919282,0.965174129353234
"training","Fold3",0.138155435664292,0.399103139013453,0.965174129353234,0.600896860986547,0.965174129353234
"training","Fold3",0.139151100812813,0.403587443946188,0.965174129353234,0.596412556053812,0.965174129353234
"training","Fold3",0.139624236452779,0.403587443946188,0.960199004975124,0.596412556053812,0.960199004975124
"training","Fold3",0.140237434105525,0.408071748878924,0.960199004975124,0.591928251121076,0.960199004975124
"training","Fold3",0.140639712798086,0.412556053811659,0.960199004975124,0.587443946188341,0.960199004975124
"training","Fold3",0.140784808844153,0.417040358744395,0.960199004975124,0.582959641255605,0.960199004975124
"training","Fold3",0.14364721710187,0.42152466367713,0.960199004975124,0.57847533632287,0.960199004975124
"training","Fold3",0.147700672102715,0.426008968609865,0.960199004975124,0.573991031390135,0.960199004975124
"training","Fold3",0.1498193865393,0.430493273542601,0.960199004975124,0.569506726457399,0.960199004975124
"training","Fold3",0.151374883767149,0.434977578475336,0.960199004975124,0.565022421524664,0.960199004975124
"training","Fold3",0.152241155196532,0.439461883408072,0.960199004975124,0.560538116591928,0.960199004975124
"training","Fold3",0.153147898475619,0.443946188340807,0.960199004975124,0.556053811659193,0.960199004975124
"training","Fold3",0.155105527342069,0.448430493273543,0.960199004975124,0.551569506726457,0.960199004975124
"training","Fold3",0.156907889313285,0.452914798206278,0.960199004975124,0.547085201793722,0.960199004975124
"training","Fold3",0.158362732388024,0.457399103139013,0.960199004975124,0.542600896860987,0.960199004975124
"training","Fold3",0.163540500064496,0.457399103139013,0.955223880597015,0.542600896860987,0.955223880597015
"training","Fold3",0.170615236690999,0.457399103139013,0.950248756218905,0.542600896860987,0.950248756218905
"training","Fold3",0.173782781519683,0.461883408071749,0.950248756218905,0.538116591928251,0.950248756218905
"training","Fold3",0.176106496136784,0.466367713004484,0.950248756218905,0.533632286995516,0.950248756218905
"training","Fold3",0.178318888054497,0.47085201793722,0.950248756218905,0.52914798206278,0.950248756218905
"training","Fold3",0.178622031030233,0.475336322869955,0.950248756218905,0.524663677130045,0.950248756218905
"training","Fold3",0.178974396309566,0.479820627802691,0.950248756218905,0.520179372197309,0.950248756218905
"training","Fold3",0.18024346249516,0.484304932735426,0.950248756218905,0.515695067264574,0.950248756218905
"training","Fold3",0.181354183211432,0.488789237668161,0.950248756218905,0.511210762331838,0.950248756218905
"training","Fold3",0.181669991457593,0.493273542600897,0.950248756218905,0.506726457399103,0.950248756218905
"training","Fold3",0.183171734261364,0.497757847533632,0.950248756218905,0.502242152466368,0.950248756218905
"training","Fold3",0.186278684586087,0.502242152466368,0.950248756218905,0.497757847533632,0.950248756218905
"training","Fold3",0.188067583349955,0.506726457399103,0.950248756218905,0.493273542600897,0.950248756218905
"training","Fold3",0.188185678211017,0.511210762331839,0.950248756218905,0.488789237668161,0.950248756218905
"training","Fold3",0.189586470780181,0.511210762331839,0.945273631840796,0.488789237668161,0.945273631840796
"training","Fold3",0.193160520529884,0.515695067264574,0.945273631840796,0.484304932735426,0.945273631840796
"training","Fold3",0.19563328294856,0.520179372197309,0.945273631840796,0.479820627802691,0.945273631840796
"training","Fold3",0.196773308448355,0.524663677130045,0.945273631840796,0.475336322869955,0.945273631840796
"training","Fold3",0.198871999972886,0.52914798206278,0.945273631840796,0.47085201793722,0.945273631840796
"training","Fold3",0.201403486819171,0.533632286995516,0.945273631840796,0.466367713004484,0.945273631840796
"training","Fold3",0.20397657678295,0.538116591928251,0.945273631840796,0.461883408071749,0.945273631840796
"training","Fold3",0.205992096532914,0.542600896860987,0.945273631840796,0.457399103139013,0.945273631840796
"training","Fold3",0.207424749238264,0.542600896860987,0.940298507462687,0.457399103139013,0.940298507462687
"training","Fold3",0.209554286135,0.547085201793722,0.940298507462687,0.452914798206278,0.940298507462687
"training","Fold3",0.21121983541958,0.551569506726457,0.940298507462687,0.448430493273543,0.940298507462687
"training","Fold3",0.211394206855106,0.556053811659193,0.940298507462687,0.443946188340807,0.940298507462687
"training","Fold3",0.212454231288463,0.560538116591928,0.940298507462687,0.439461883408072,0.940298507462687
"training","Fold3",0.213534588559601,0.560538116591928,0.935323383084577,0.439461883408072,0.935323383084577
"training","Fold3",0.214401442904089,0.565022421524664,0.935323383084577,0.434977578475336,0.935323383084577
"training","Fold3",0.217518035683328,0.569506726457399,0.935323383084577,0.430493273542601,0.935323383084577
"training","Fold3",0.220189999864457,0.573991031390135,0.935323383084577,0.426008968609865,0.935323383084577
"training","Fold3",0.223268757003499,0.57847533632287,0.935323383084577,0.42152466367713,0.935323383084577
"training","Fold3",0.226895449582547,0.57847533632287,0.930348258706468,0.42152466367713,0.930348258706468
"training","Fold3",0.234305156722284,0.582959641255605,0.930348258706468,0.417040358744395,0.930348258706468
"training","Fold3",0.241327031699544,0.582959641255605,0.925373134328358,0.417040358744395,0.925373134328358
"training","Fold3",0.24194286861239,0.587443946188341,0.925373134328358,0.412556053811659,0.925373134328358
"training","Fold3",0.242668814028717,0.591928251121076,0.925373134328358,0.408071748878924,0.925373134328358
"training","Fold3",0.243715583409983,0.596412556053812,0.925373134328358,0.403587443946188,0.925373134328358
"training","Fold3",0.245287638876851,0.596412556053812,0.920398009950249,0.403587443946188,0.920398009950249
"training","Fold3",0.252248268328802,0.600896860986547,0.920398009950249,0.399103139013453,0.920398009950249
"training","Fold3",0.258278095743446,0.605381165919282,0.920398009950249,0.394618834080718,0.920398009950249
"training","Fold3",0.260504479438541,0.609865470852018,0.920398009950249,0.390134529147982,0.920398009950249
"training","Fold3",0.26473528319222,0.614349775784753,0.920398009950249,0.385650224215247,0.920398009950249
"training","Fold3",0.268745336320481,0.618834080717489,0.920398009950249,0.381165919282511,0.920398009950249
"training","Fold3",0.273515352868988,0.623318385650224,0.920398009950249,0.376681614349776,0.920398009950249
"training","Fold3",0.276900010426913,0.62780269058296,0.920398009950249,0.37219730941704,0.920398009950249
"training","Fold3",0.277861144271373,0.632286995515695,0.920398009950249,0.367713004484305,0.920398009950249
"training","Fold3",0.281123031071406,0.63677130044843,0.920398009950249,0.36322869955157,0.920398009950249
"training","Fold3",0.285076370923802,0.63677130044843,0.915422885572139,0.36322869955157,0.915422885572139
"training","Fold3",0.287999276707046,0.63677130044843,0.91044776119403,0.36322869955157,0.91044776119403
"training","Fold3",0.2898319950942,0.641255605381166,0.91044776119403,0.358744394618834,0.91044776119403
"training","Fold3",0.295980473298616,0.641255605381166,0.90547263681592,0.358744394618834,0.90547263681592
"training","Fold3",0.303096876966934,0.645739910313901,0.90547263681592,0.354260089686099,0.90547263681592
"training","Fold3",0.306286774192663,0.650224215246637,0.90547263681592,0.349775784753363,0.90547263681592
"training","Fold3",0.30855519379091,0.650224215246637,0.900497512437811,0.349775784753363,0.900497512437811
"training","Fold3",0.311328606029457,0.650224215246637,0.895522388059702,0.349775784753363,0.895522388059702
"training","Fold3",0.314516852915399,0.650224215246637,0.890547263681592,0.349775784753363,0.890547263681592
"training","Fold3",0.315650014542822,0.654708520179372,0.890547263681592,0.345291479820628,0.890547263681592
